52	51.6493	51.6493	51.6493	51.6493	51.6493	51.6493	51.6493	51.6493	51.6493	51.6493	51.6493	51.6493	51.6493	51.6493	51.6493	51.6493	51.6493	51.6493	51.6493	51.6493	51.6493	51.6493	51.6493	51.6493	51.6493	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
52	51.6493	51.6493	51.6493	51.6493	51.6493	51.6493	51.6493	51.6493	51.6493	51.6493	51.6493	51.6493	51.6493	51.6493	51.6493	51.6493	51.6493	51.6493	51.6493	51.6493	51.6493	51.6493	51.6493	51.6493	38.1886	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
52	51.7819	51.6493	51.6493	51.6493	51.6493	51.6493	51.6493	51.6493	51.6493	51.6493	51.6493	51.6493	51.6493	51.6493	51.6493	51.6493	51.6493	51.6493	51.6493	51.6493	51.6493	51.6493	51.6493	51.6493	19.8759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
52	51.8435	6.74239	51.6493	51.6493	51.6493	51.6493	51.6493	51.6493	51.6493	51.6493	51.6493	51.6493	51.6493	51.6493	51.6493	51.6493	51.6493	51.6493	51.6493	51.6493	51.6493	51.6493	51.6493	49.2661	10.6551	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
52	29.756	51.7604	30.7935	51.6493	51.6493	51.6493	51.6493	51.6493	51.6493	51.6493	51.6493	51.6493	51.6493	51.6493	51.6493	51.6493	51.6493	51.6493	51.6493	51.6493	51.6493	51.6493	51.6493	39.2423	6.17307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
52	52	36.0081	51.7079	41.2314	51.6493	51.6493	51.6493	51.6493	51.6493	51.6493	51.6493	51.6493	51.6493	51.6493	51.6493	51.6493	51.6493	51.6493	51.6493	51.6493	51.6493	52	51.6628	26.8259	3.42876	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
52	52	52	40.514	16.3679	45.7792	51.6493	51.6493	51.6493	51.6493	51.6493	51.6493	51.6493	51.6493	51.6493	51.6493	51.6493	51.6493	51.6493	51.6493	52	51.6502	51.5421	49.2818	18.6028	1.57598	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
52	52	48.8559	52	31.7549	30.7458	47.9824	51.6493	51.6493	51.6493	51.6493	51.6493	51.6493	51.6493	51.6493	51.6493	51.6493	51.6493	51.6493	4.55508	52	51.8873	51.2054	41.87	12.8637	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
52	51.8936	50.9477	52	46.3074	37.0806	38.1231	49.2011	51.6493	51.6493	51.6493	51.6493	51.6493	51.6493	51.6493	51.6493	51.6493	51.6493	52	51.6899	52	51.8434	51.2475	32.3556	8.1978	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
52	52	51.8877	52	52	45.9768	41.4079	42.2192	49.9541	51.6493	51.6493	51.6493	51.6493	51.6493	51.6493	51.6493	51.6493	51.6493	52	51.9987	52	51.7385	50.1148	24.9438	4.31179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
52	52	51.9346	49.578	52	52	46.9778	39.3264	44.7631	50.4538	51.6493	51.6493	51.6493	51.6493	51.6493	51.6493	52	51.8635	52	52	52	51.6232	45.9317	18.9767	1.81867	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
52	52	51.9352	51.697	52	52	51.7439	47.026	34.7955	46.5006	50.7988	51.6493	51.6493	51.6493	51.6493	51.3977	52	51.9072	51.4879	52	52	52	39.3739	13.3146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
52	20.4567	52	15.7903	50.9174	52	52	51.4891	45.4852	18.4314	47.7611	51.0418	51.6493	51.6493	52	51.8635	52	18.3147	51.8232	50.8773	52	50.6985	37.323	8.31808	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
52	22.9636	52	51.9447	51.8865	49.6467	52	52	51.0878	34.6816	51.9386	48.7041	51.2144	51.6493	52	51.9401	52	52	2.80188	51.6938	49.7452	43.9512	29.4704	4.69805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
52	40.2901	52	52	19.1043	51.5983	48.2968	52	52	47.3949	39.5064	51.9027	52	51.8637	52	51.915	52	52	52	51.956	50.0644	40.4305	18.5053	2.36352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
52	50.0955	34.694	52	36.9705	28.8815	51.0121	46.5667	52	51.7444	47.3053	42.9539	52	51.9161	52	51.8271	51.3199	52	52	51.8988	50.3527	37.4504	11.1772	0.860457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
52	51.9496	46.9226	52	48.8627	38.3997	24.6835	50.0337	52	52	51.526	48.0626	52	20.7925	52	51.827	51.6617	49.8193	52	51.9999	49.9262	31.0024	7.10248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
52	52	51.6091	52	52	47.7578	22.6615	51.9766	48.415	52	52	51.4682	49.1551	18.9341	52	52	51.9156	51.3023	52	52	51.7289	23.0739	4.3503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
52	52	52	51.7186	52	52	38.71	30.4681	51.721	46.6667	52	52	52	36.0664	51.8929	52	52	51.9569	49.7123	47.4649	46.3044	19.2683	2.21566	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
52	52	52	52	51.9072	52	49.5469	39.9369	35.8833	50.9517	52	52	52	48.4739	40.5159	52	52	22.8529	51.7081	47.3648	32.0422	14.2404	1.10786	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
52	20.7112	52	52	46.9799	52	52	48.6182	42.3803	46.7662	49.7284	45.7849	52	52	48.1841	42.6554	52	51.8415	51.7807	49.7734	23.6255	8.35091	0.6426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
52	51.9211	52	52	41.2595	51.7745	52	52	48.7242	45.3712	51.9079	48.6601	52	52	51.7978	48.5265	52	51.9997	51.5894	45.7349	21.8855	3.94442	0.654312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
52	51.9999	51.9002	52	36.9215	6.32021	50.7752	52	51.851	49.3254	52	51.969	47.4003	52	52	51.6961	48.2535	52	52	37.614	18.3588	1.67165	0.948191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
52	52	51.9998	52	52	14.7181	51.8704	52	52	51.7985	50.0684	51.7407	51.6044	46.2743	52	52	51.6014	13.2891	51.6988	36.2103	12.2375	2.52699	0.86565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
52	52	52	51.6147	52	32.6952	50.2703	51.5959	52	52	51.8081	50.6087	51.7092	50.6968	52	52	52	31.113	50.5349	33.179	7.25191	0	0.346073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
